filename,roughness_score
12598.png,37.25
15987.png,51.31
46195.png,73.89
59016.png,70.31
43762.png,89.8
23106.png,53.98
31944.png,74.65
20430.png,14.32
06420.png,52.04
30904.png,21.44
40219.png,80.0
67022.png,34.67
05926.png,25.98
69266.png,59.95
00328.png,43.5
41899.png,54.8
23390.png,46.74
45223.png,77.29
26981.png,90.16
31607.png,60.45
58737.png,46.1
11069.png,11.41
67845.png,11.74
02189.png,29.56
06307.png,79.6
58731.png,60.62
43023.png,48.52
60327.png,84.21
65442.png,62.63
08802.png,58.48
10711.png,78.68
00600.png,67.41
68010.png,63.24
26162.png,77.45
15870.png,60.93
63888.png,64.77
52940.png,81.09
64811.png,60.2
48933.png,78.23
26376.png,83.54
27446.png,67.92
36065.png,83.07
17055.png,68.55
39777.png,68.88
28881.png,81.49
40867.png,39.77
46008.png,59.67
02888.png,49.81
43045.png,20.19
22151.png,69.18
68458.png,64.77
08469.png,86.22
45236.png,65.86
32128.png,35.79
17272.png,66.36
31204.png,60.96
36828.png,64.25
68999.png,49.22
35016.png,69.07
53498.png,28.59
59257.png,88.28
02626.png,25.58
61824.png,31.78
58937.png,80.74
36996.png,75.24
23052.png,85.96
33220.png,48.03
00143.png,75.27
27578.png,66.04
36468.png,90.63
45005.png,40.13
33304.png,41.32
56765.png,70.85
30816.png,88.66
60315.png,79.96
65058.png,53.95
46303.png,74.93
60209.png,37.24
27498.png,38.63
04887.png,51.73
36485.png,39.42
18993.png,88.98
36799.png,22.84
58727.png,72.46
52652.png,64.88
05840.png,27.39
21026.png,76.39
64100.png,88.64
12599.png,81.12
13279.png,60.37
32779.png,50.22
12169.png,82.44
16611.png,2.68
07148.png,29.89
37976.png,43.3
13100.png,68.41
27298.png,74.05
32415.png,73.73
12025.png,19.38
66026.png,59.34
05614.png,71.26
49756.png,72.15
18931.png,85.6
07916.png,61.39
46737.png,66.05
54465.png,28.93
58893.png,75.76
37792.png,56.25
18793.png,28.15
00049.png,54.89
59119.png,37.1
33548.png,61.73
68157.png,84.6
27129.png,32.46
42940.png,67.27
59418.png,67.48
63271.png,73.27
60146.png,6.13
24959.png,43.48
13416.png,60.43
03810.png,39.01
26941.png,73.25
63723.png,37.33
35648.png,58.79
02281.png,17.33
35442.png,81.5
16394.png,2.95
64912.png,70.85
46748.png,48.15
66848.png,54.49
55206.png,89.2
01335.png,48.42
30795.png,62.91
58606.png,87.69
24099.png,83.51
07353.png,66.76
60600.png,63.25
22982.png,47.06
20329.png,79.66
63466.png,34.72
09424.png,73.47
21168.png,61.42
50150.png,81.91
57235.png,17.32
52387.png,74.83
00762.png,84.13
52075.png,54.9
64398.png,74.22
03500.png,69.71
40108.png,40.38
25389.png,22.56
14636.png,77.88
39066.png,83.81
46377.png,38.76
43032.png,76.79
00490.png,85.0
57114.png,66.44
08354.png,78.06
65182.png,46.89
39432.png,78.47
43909.png,61.55
22875.png,51.46
40710.png,30.56
59033.png,48.49
13581.png,85.8
56955.png,76.68
07605.png,20.6
52221.png,79.75
42518.png,69.87
41396.png,79.22
36517.png,69.91
14918.png,60.59
31234.png,42.81
24192.png,71.13
23402.png,60.42
40800.png,26.25
51426.png,50.15
04985.png,54.55
05373.png,75.01
04981.png,80.33
48665.png,5.77
50386.png,78.8
55128.png,77.85
08728.png,71.59
02797.png,57.78
48387.png,34.25
36830.png,33.74
02727.png,78.23
06522.png,70.9
19442.png,43.69
09839.png,41.0
20287.png,92.07
40093.png,75.68
29306.png,44.79
30186.png,87.59
63854.png,63.06
22891.png,16.09
39115.png,22.95
30594.png,67.71
09199.png,91.78
60235.png,47.17
12662.png,79.4
42007.png,59.57
53267.png,61.65
41045.png,58.76
18634.png,69.25
11747.png,70.68
42998.png,87.12
28263.png,58.66
66004.png,79.6
58732.png,67.49
01638.png,49.39
27265.png,52.96
32867.png,42.01
00230.png,83.03
22960.png,91.94
03001.png,67.19
63178.png,71.72
43597.png,49.33
40822.png,36.64
63959.png,84.12
34007.png,46.24
04549.png,78.86
19161.png,80.67
45089.png,59.8
17884.png,89.03
18220.png,28.08
05103.png,84.9
34557.png,43.49
45844.png,22.47
67075.png,75.59
51012.png,66.85
63491.png,85.56
44218.png,78.6
40074.png,48.58
18136.png,11.31
61900.png,75.24
30798.png,91.82
30246.png,76.43
49598.png,59.8
25118.png,88.56
34467.png,7.29
64077.png,64.39
69015.png,63.83
62809.png,77.33
56583.png,83.29
64422.png,24.71
18786.png,88.68
42665.png,91.02
23664.png,64.38
11404.png,73.66
65734.png,70.78
26785.png,2.18
10737.png,55.23
29015.png,75.28
38332.png,34.82
07391.png,92.5
02950.png,3.15
21304.png,57.45
49435.png,63.77
56767.png,93.36
44409.png,87.33
01115.png,48.69
27434.png,49.22
20997.png,50.02
40691.png,66.83
65608.png,49.48
52849.png,46.18
55126.png,47.5
01443.png,82.77
47609.png,31.14
16881.png,64.83
38724.png,68.67
52654.png,75.07
19096.png,92.42
63008.png,77.5
13427.png,53.19
42795.png,2.6
48827.png,10.12
39419.png,76.55
25027.png,12.89
08639.png,48.55
49786.png,84.65
58796.png,77.32
23229.png,84.72
29443.png,88.45
10190.png,37.53
52214.png,20.31
68900.png,44.28
69469.png,45.8
06298.png,44.43
21674.png,25.42
12134.png,87.86
17767.png,52.82
50015.png,55.35
46948.png,61.73
22157.png,61.25
15072.png,58.91
00546.png,82.86
23990.png,52.03
05281.png,14.91
32440.png,72.58
25928.png,59.03
47425.png,78.23
15785.png,75.12
18017.png,74.23
37438.png,87.58
69638.png,8.26
22181.png,83.34
61697.png,64.68
11804.png,41.28
61748.png,42.62
63246.png,82.76
38024.png,22.8
05074.png,10.12
62355.png,85.68
11381.png,52.24
30479.png,81.62
22397.png,75.13
67711.png,77.67
27895.png,10.74
53411.png,35.13
50414.png,60.7
34160.png,77.44
58660.png,73.92
16670.png,70.91
45938.png,46.99
69794.png,77.36
12591.png,28.88
50188.png,74.77
12769.png,81.93
34312.png,85.88
23322.png,67.19
23487.png,80.36
24757.png,94.29
59922.png,53.09
18894.png,6.2
52378.png,30.93
49605.png,74.06
14751.png,61.94
02691.png,44.85
59864.png,51.13
32244.png,82.92
50439.png,17.64
52473.png,42.01
60988.png,3.45
37422.png,71.08
62284.png,90.73
57973.png,53.31
41605.png,83.88
32594.png,50.55
05735.png,73.34
55049.png,64.06
62189.png,12.2
46388.png,50.77
22312.png,85.93
54590.png,31.56
64500.png,88.24
09824.png,83.04
56628.png,24.53
22131.png,94.94
21378.png,66.0
52517.png,91.31
64345.png,72.51
37885.png,57.11
27734.png,68.29
43435.png,4.42
19983.png,82.24
49411.png,64.8
18367.png,51.04
23886.png,79.08
40241.png,73.5
11975.png,60.71
05657.png,87.37
42967.png,44.17
33808.png,88.83
02773.png,55.6
47932.png,49.44
50836.png,35.81
68582.png,73.99
14184.png,56.19
38612.png,26.44
38951.png,68.79
67010.png,51.79
22048.png,59.78
12657.png,73.29
38660.png,82.88
20116.png,97.18
28550.png,43.59
61675.png,76.62
25723.png,85.25
45272.png,86.97
38976.png,70.14
56169.png,40.57
32525.png,84.93
10291.png,22.13
34447.png,35.79
37451.png,48.47
52565.png,40.38
37275.png,74.67
69055.png,34.4
21357.png,59.35
02942.png,80.07
59694.png,72.54
61407.png,36.24
17775.png,30.0
25510.png,52.12
09191.png,91.47
04627.png,75.77
64075.png,17.94
49261.png,69.15
26545.png,61.96
19291.png,56.11
37315.png,84.17
60436.png,62.84
12453.png,77.37
54068.png,62.86
66066.png,85.2
64995.png,62.22
25419.png,70.75
33470.png,21.98
66536.png,80.39
02849.png,19.23
43001.png,53.94
56755.png,76.35
23916.png,73.53
36292.png,70.35
03753.png,77.77
31057.png,75.13
21361.png,52.26
51324.png,64.88
21548.png,67.33
06797.png,83.18
50874.png,83.56
10658.png,78.78
26703.png,48.48
43112.png,30.88
38440.png,58.02
13449.png,49.93
52662.png,66.96
36437.png,11.75
02100.png,68.55
68452.png,75.47
68239.png,82.2
33168.png,74.5
04793.png,51.19
67044.png,90.7
37348.png,31.91
44570.png,76.43
61819.png,78.78
05705.png,29.55
26635.png,74.95
28147.png,58.83
04397.png,22.27
14044.png,58.57
60570.png,65.71
15175.png,57.17
62686.png,62.96
60813.png,76.43
43764.png,72.57
55837.png,90.98
65077.png,50.51
27049.png,45.81
12713.png,77.05
51415.png,46.26
18154.png,25.2
36122.png,53.99
66868.png,47.73
15500.png,68.91
02153.png,44.95
23820.png,62.74
15280.png,75.57
08036.png,61.17
51206.png,84.77
32624.png,40.25
35093.png,61.7
12324.png,60.27
58147.png,63.26
61470.png,16.61
10470.png,73.47
36163.png,69.56
61871.png,81.06
22764.png,82.82
33986.png,78.81
41539.png,9.11
44089.png,5.79
32868.png,95.67
14940.png,62.26
43180.png,63.65
26402.png,75.86
52186.png,70.07
11795.png,78.97
37089.png,89.5
60097.png,30.02
50072.png,88.02
56390.png,53.28
51518.png,86.86
12908.png,52.07
16827.png,73.87
66121.png,78.38
08010.png,96.83
69781.png,60.36
36656.png,60.47
46074.png,80.91
10748.png,78.02
02716.png,74.31
05859.png,49.73
46330.png,62.72
44230.png,21.16
42847.png,43.06
57600.png,78.09
48369.png,71.47
68680.png,80.95
49342.png,69.04
45188.png,95.58
26897.png,49.57
22032.png,46.5
54265.png,78.77
63185.png,61.42
27355.png,89.18
59628.png,40.48
25556.png,52.26
16877.png,84.6
24056.png,21.43
09488.png,31.48
35852.png,79.43
00765.png,36.36
45383.png,88.51
38132.png,68.09
51838.png,76.98
36511.png,75.14
28194.png,94.04
51289.png,66.27
65126.png,74.49
67651.png,15.31
31496.png,20.18
37799.png,76.09
44873.png,62.26
41211.png,35.5
16635.png,54.49
30304.png,39.47
02158.png,69.96
34859.png,46.2
21724.png,77.31
24281.png,52.15
43626.png,70.09
56037.png,57.44
61786.png,67.0
29124.png,20.56
43906.png,67.12
25112.png,78.25
58417.png,17.23
64643.png,72.46
34523.png,37.84
05094.png,27.03
08892.png,68.66
44233.png,45.78
61925.png,84.3
27887.png,26.86
39761.png,66.93
29653.png,87.05
06980.png,25.51
31482.png,69.28
68243.png,3.3
61204.png,82.37
10893.png,66.09
17126.png,61.73
47502.png,11.52
29904.png,25.97
07267.png,67.98
55116.png,80.88
45058.png,91.9
62288.png,14.91
09104.png,67.16
41138.png,59.44
55147.png,77.38
12993.png,55.56
59395.png,73.36
20729.png,50.47
56380.png,29.19
17818.png,40.42
62567.png,45.97
43164.png,58.29
36499.png,36.85
20374.png,56.83
52262.png,56.14
54632.png,30.25
11116.png,70.36
51425.png,33.63
49169.png,86.47
64333.png,40.67
33970.png,65.45
68650.png,34.78
16143.png,26.68
57761.png,75.65
44445.png,91.93
61037.png,68.17
04368.png,19.43
62058.png,71.99
25502.png,71.14
03829.png,76.73
55636.png,69.39
51855.png,78.95
14444.png,71.79
55824.png,80.2
17312.png,85.3
55280.png,49.64
55862.png,58.93
14869.png,40.72
15786.png,40.56
53468.png,84.07
55031.png,64.67
61315.png,72.9
02322.png,61.39
23138.png,36.35
10036.png,70.34
19279.png,50.81
28867.png,60.92
22996.png,42.3
00321.png,86.15
28098.png,83.9
28094.png,67.56
22721.png,85.15
42003.png,26.6
45497.png,58.13
05245.png,59.85
09400.png,50.04
36976.png,78.9
44556.png,69.76
37906.png,64.39
47001.png,85.38
07417.png,69.69
44501.png,79.38
53756.png,91.45
05862.png,82.93
25882.png,87.99
47557.png,92.96
18363.png,95.81
21172.png,16.55
39661.png,78.02
18519.png,9.53
44816.png,67.17
15779.png,27.01
27043.png,97.05
33638.png,77.34
30732.png,74.93
28271.png,45.3
58877.png,78.22
21627.png,67.0
68884.png,38.43
31569.png,60.7
22420.png,41.63
64554.png,46.54
17264.png,88.74
07571.png,42.05
29163.png,80.09
29576.png,10.45
53734.png,26.61
24498.png,79.08
35236.png,40.18
25869.png,77.23
26804.png,20.59
08899.png,22.28
12991.png,63.47
39542.png,53.75
67921.png,48.41
30871.png,7.11
21590.png,62.34
18365.png,64.85
05026.png,60.73
55777.png,83.39
15977.png,69.68
17981.png,97.15
08094.png,64.09
03181.png,77.56
15766.png,67.47
28121.png,47.29
20052.png,71.94
52503.png,44.69
41912.png,83.78
56080.png,21.75
20217.png,57.71
46145.png,43.94
02247.png,75.61
59124.png,66.97
54173.png,56.9
67653.png,59.59
52627.png,35.91
27378.png,43.76
16252.png,43.52
02584.png,34.07
51329.png,84.43
66157.png,48.92
62105.png,89.89
69000.png,72.27
19160.png,57.55
49167.png,79.25
29385.png,70.88
34913.png,76.14
39487.png,52.54
29445.png,70.05
24682.png,90.33
32090.png,82.83
63619.png,81.26
43767.png,40.51
03611.png,75.24
59714.png,32.18
55283.png,22.95
62648.png,63.8
33704.png,47.36
18398.png,45.75
16135.png,43.54
14630.png,72.5
44613.png,89.22
20892.png,48.7
46437.png,97.68
32543.png,6.12
02828.png,90.65
10530.png,39.82
18590.png,88.59
47176.png,60.7
26174.png,42.16
24536.png,24.4
68420.png,74.91
57299.png,14.12
50967.png,25.47
53705.png,28.17
28839.png,55.64
15033.png,29.52
12919.png,68.59
20432.png,43.25
67516.png,77.03
40958.png,79.3
30746.png,59.68
13199.png,88.76
68303.png,29.6
01422.png,54.87
06231.png,87.39
56207.png,74.15
47222.png,80.75
35678.png,81.01
16236.png,27.33
55921.png,84.59
40019.png,24.26
46578.png,32.5
59704.png,62.72
06262.png,29.31
23494.png,38.11
18683.png,33.64
10143.png,78.84
05903.png,87.33
15075.png,89.21
37346.png,86.69
12951.png,84.64
35809.png,32.48
39310.png,29.41
06132.png,55.88
00203.png,76.65
02910.png,59.24
19217.png,16.52
60546.png,9.29
19688.png,65.9
17971.png,85.61
15630.png,31.9
22336.png,60.25
56605.png,8.87
27324.png,91.59
03316.png,90.44
25806.png,68.17
36593.png,77.34
65180.png,85.19
13924.png,33.02
55018.png,78.2
40925.png,37.77
28634.png,87.66
38644.png,82.8
16504.png,68.8
69590.png,55.15
39289.png,76.57
45778.png,92.98
65971.png,37.75
14046.png,77.79
21915.png,8.64
15485.png,12.86
55543.png,54.54
49817.png,66.32
21648.png,62.15
67302.png,63.43
18022.png,42.82
17409.png,39.36
68034.png,54.65
03023.png,66.02
29551.png,76.22
48629.png,28.42
28019.png,52.95
03236.png,40.13
31610.png,70.95
43803.png,32.4
21541.png,57.76
49207.png,29.62
53282.png,49.08
06569.png,75.64
11718.png,33.71
43697.png,18.47
50798.png,31.64
37054.png,77.65
46677.png,74.8
38816.png,41.14
63432.png,63.78
04140.png,32.27
33416.png,58.53
24589.png,43.2
22924.png,28.83
38487.png,49.8
45932.png,74.27
04391.png,53.15
58790.png,85.8
58343.png,13.83
65036.png,82.72
06232.png,74.43
09364.png,89.07
03687.png,61.44
68306.png,51.11
19307.png,39.24
68595.png,4.51
24331.png,78.33
32510.png,80.4
69728.png,68.5
65884.png,88.66
60369.png,78.14
04935.png,54.21
35009.png,35.4
11165.png,54.25
57214.png,12.79
66970.png,61.83
06304.png,87.41
30092.png,83.13
45699.png,38.54
35365.png,60.74
64714.png,55.51
64226.png,79.24
57601.png,26.14
05252.png,87.23
16992.png,86.11
30896.png,76.36
19060.png,54.61
66759.png,85.44
33894.png,62.38
30689.png,76.13
28850.png,54.98
52700.png,92.05
02519.png,67.45
29613.png,67.98
11982.png,53.55
46661.png,3.07
63366.png,91.13
01855.png,64.59
52709.png,65.41
14012.png,84.17
57703.png,67.76
33263.png,15.95
66184.png,77.14
47225.png,75.68
63038.png,60.56
35604.png,75.31
40078.png,49.4
23022.png,90.97
06101.png,90.61
67822.png,65.23
15659.png,43.71
08456.png,86.44
26885.png,87.18
64402.png,41.62
66512.png,75.47
59193.png,68.06
02679.png,30.55
65842.png,67.02
26020.png,78.37
38281.png,58.05
03725.png,71.56
41959.png,64.81
33775.png,8.39
55246.png,4.69
12428.png,63.03
37582.png,62.93
68118.png,17.92
66456.png,38.04
48042.png,72.45
45540.png,83.76
07291.png,73.01
13475.png,60.94
49129.png,41.0
43264.png,18.4
21319.png,78.38
32106.png,92.86
07180.png,63.63
15690.png,35.77
21013.png,82.47
46119.png,86.74
23669.png,88.4
23279.png,76.48
57810.png,89.71
64906.png,65.18
55228.png,53.93
18968.png,67.42
53744.png,73.03
66991.png,42.8
58188.png,84.41
46577.png,74.39
28885.png,55.19
38786.png,56.73
40640.png,9.56
20092.png,63.55
55683.png,76.18
34689.png,53.95
55590.png,88.36
22601.png,61.29
62076.png,82.19
34196.png,72.09
62676.png,45.18
31352.png,74.65
61197.png,66.95
63851.png,75.41
43977.png,77.87
54062.png,22.36
08121.png,33.53
20574.png,68.2
66282.png,81.68
44749.png,60.04
69999.png,52.54
60952.png,67.63
21445.png,53.29
50486.png,84.61
06939.png,18.33
07183.png,83.52
50868.png,90.31
49981.png,67.6
49436.png,11.46
18790.png,82.94
20142.png,77.91
12233.png,82.41
52293.png,56.74
32353.png,87.3
49114.png,65.63
38869.png,71.66
19335.png,68.43
12959.png,90.65
59934.png,34.51
59674.png,14.32
58795.png,85.86
27752.png,67.47
02030.png,59.06
68901.png,77.52
26094.png,84.49
30033.png,60.77
28377.png,68.78
01332.png,44.35
32273.png,9.05
14507.png,82.89
04936.png,77.97
59039.png,48.44
37705.png,70.09
29053.png,68.89
25929.png,69.74
37576.png,71.99
15573.png,83.77
17290.png,80.71
54098.png,57.61
56778.png,7.93
61534.png,87.13
23067.png,8.61
54761.png,56.19
27139.png,65.66
67300.png,69.39
50385.png,78.16
27086.png,32.77
46344.png,29.88
53240.png,74.58
27472.png,87.54
03189.png,84.43
13081.png,55.36
51626.png,21.81
45030.png,67.0
26631.png,51.33
63887.png,8.01
60465.png,53.95
11172.png,86.79
04139.png,60.1
39129.png,82.99
44334.png,69.12
41620.png,53.88
42216.png,80.07
01800.png,38.99
31977.png,34.38
20351.png,35.1
19559.png,80.75
05743.png,81.74
29566.png,41.06
35903.png,30.73
42819.png,49.43
57054.png,69.95
01177.png,71.0
61510.png,80.2
17888.png,24.51
21625.png,66.07
14650.png,79.84
58191.png,53.97
66413.png,16.07
37797.png,91.71
17155.png,72.88
03125.png,75.74
66185.png,24.5
02529.png,63.65
37728.png,14.06
44923.png,60.46
13885.png,72.25
39018.png,48.76
34755.png,82.02
20914.png,59.3
08174.png,74.92
42246.png,34.76
22481.png,82.38
38888.png,65.3
25417.png,73.19
15362.png,69.01
69265.png,78.7
11602.png,51.32
03609.png,54.94
48986.png,92.12
68663.png,83.52
14529.png,49.35
05854.png,35.86
60557.png,50.82
52941.png,70.65
42107.png,24.45
54837.png,73.94
35359.png,71.07
63367.png,42.34
67564.png,68.13
27330.png,46.97
30710.png,49.04
25051.png,80.74
31782.png,80.42
59084.png,49.98
24214.png,91.71
25448.png,53.84
28045.png,74.77
44785.png,89.52
38581.png,81.26
58061.png,28.95
42127.png,81.94
21865.png,80.23
01221.png,78.52
31399.png,66.32
36705.png,56.74
12636.png,76.21
39203.png,47.62
28571.png,23.76
56268.png,3.23
48556.png,79.04
49068.png,59.09
44657.png,72.85
19314.png,36.56
63173.png,25.65
32893.png,97.41
20480.png,76.41
00537.png,58.74
24082.png,44.99
22055.png,76.86
09468.png,65.75
39213.png,20.71
19258.png,57.01
46044.png,84.66
04609.png,75.87
59278.png,39.24
09194.png,54.98
41285.png,89.58
61000.png,27.48
15455.png,83.83
18773.png,85.3
46120.png,19.28
14876.png,88.27
30829.png,62.4
50248.png,38.32
68993.png,2.27
21173.png,66.62
11375.png,57.59
36548.png,60.93
07132.png,78.23
30763.png,75.44
67680.png,88.11
54918.png,44.47
62097.png,75.62
69252.png,65.46
29656.png,85.97
18221.png,66.2
37834.png,75.17
14077.png,44.22
57130.png,8.16
07185.png,20.6
63101.png,48.29
69084.png,39.08
22080.png,56.5
60000.png,83.46
66307.png,81.46
23449.png,60.86
08124.png,71.71
07739.png,85.91
33420.png,47.34
06847.png,51.55
42071.png,29.43
31386.png,69.76
28097.png,34.11
50390.png,58.75
69973.png,64.3
45564.png,69.57
10813.png,72.57
56381.png,28.51
12648.png,94.21
24505.png,87.99
69221.png,87.7
36343.png,71.91
20903.png,75.88
00888.png,71.4
55774.png,14.88
25892.png,40.57
15566.png,40.72
59298.png,81.59
05194.png,88.86
14151.png,71.49
10772.png,73.3
35020.png,84.39
19633.png,40.16
12753.png,38.15
24661.png,56.78
33734.png,92.2
58680.png,43.26
03240.png,90.78
27773.png,46.67
51141.png,31.74
51695.png,60.01
44143.png,61.37
33073.png,37.45
55757.png,33.54
06646.png,87.15
38068.png,87.28
18343.png,66.58
00739.png,77.87
18455.png,90.44
07644.png,41.66
33074.png,76.25
67173.png,50.07
21637.png,84.82
02510.png,86.1
11684.png,89.69
29785.png,10.59
13994.png,55.81
42725.png,65.12
27661.png,77.43
45470.png,81.84
12454.png,22.21
31172.png,46.85
61171.png,59.64
22211.png,43.83
23875.png,56.26
58347.png,83.65
07914.png,74.78
02225.png,88.6
32522.png,75.08
22448.png,81.17
17903.png,51.7
45426.png,67.56
68603.png,27.25
05761.png,61.6
31543.png,87.96
39728.png,87.24
15606.png,3.16
11997.png,54.21
04305.png,62.69
38706.png,47.69
68021.png,12.52
37545.png,90.68
26784.png,36.66
60742.png,74.52
33513.png,10.72
48795.png,57.5
66902.png,69.58
06580.png,42.57
09043.png,55.38
46328.png,11.22
47814.png,15.53
00456.png,35.25
37410.png,67.87
08222.png,62.72
52803.png,76.18
36005.png,76.47
32367.png,72.42
45582.png,51.55
03804.png,85.14
47951.png,79.19
41805.png,80.93
60496.png,80.36
15004.png,77.61
23575.png,54.78
69079.png,80.12
16923.png,72.81
03522.png,79.43
43871.png,45.67
10731.png,55.47
18541.png,48.28
56990.png,40.35
50722.png,75.22
59788.png,80.32
34137.png,12.27
02360.png,29.42
04432.png,57.12
45512.png,54.12
56929.png,43.89
08173.png,76.98
40600.png,16.48
52805.png,80.15
29085.png,48.04
35704.png,86.01
54078.png,86.12
32256.png,63.37
63318.png,18.35
27990.png,71.19
07081.png,85.0
50841.png,61.9
49805.png,60.51
05727.png,63.67
46720.png,3.78
27922.png,74.08
66020.png,87.7
60983.png,74.13
49372.png,60.18
47578.png,46.11
66814.png,77.93
07283.png,76.98
16527.png,62.22
17978.png,72.07
50129.png,71.96
58124.png,76.33
56223.png,70.63
27228.png,79.28
55131.png,75.68
13256.png,35.69
43863.png,83.8
29192.png,29.4
13881.png,88.14
07594.png,86.98
66864.png,82.94
33422.png,30.43
06005.png,49.24
26277.png,71.6
25604.png,75.62
60383.png,45.47
21097.png,23.4
37757.png,58.13
64210.png,27.05
55181.png,82.24
03119.png,72.18
31236.png,73.46
50571.png,76.35
58129.png,49.66
50599.png,47.79
04105.png,36.84
22233.png,29.2
07449.png,85.68
14510.png,46.55
47217.png,58.94
41442.png,56.22
48496.png,21.67
54448.png,49.83
56977.png,49.77
20628.png,50.64
64232.png,79.28
03858.png,79.69
30953.png,50.83
57633.png,80.06
22039.png,82.0
67492.png,72.48
67510.png,86.65
30446.png,55.76
62643.png,88.04
11164.png,48.63
66190.png,77.9
54406.png,44.93
33113.png,71.11
48458.png,20.36
12862.png,25.84
58491.png,79.89
39537.png,71.0
39139.png,83.2
03059.png,50.8
54979.png,92.72
14169.png,39.79
45867.png,22.16
03830.png,7.32
41916.png,5.43
37977.png,73.29
09732.png,80.2
11194.png,25.99
44377.png,91.87
35762.png,82.74
40133.png,87.62
26483.png,31.77
46313.png,81.39
67866.png,65.99
65273.png,81.39
00659.png,51.46
66568.png,60.15
68925.png,69.65
60482.png,26.65
09077.png,47.63
26170.png,29.07
20762.png,42.69
50844.png,54.29
51984.png,12.64
47112.png,77.7
10333.png,85.42
60017.png,51.32
65620.png,72.66
06793.png,86.91
25246.png,78.39
17194.png,11.78
21713.png,78.81
14462.png,62.28
61992.png,36.63
18823.png,15.62
41403.png,87.98
58158.png,88.73
51828.png,31.45
46001.png,88.82
53204.png,84.39
53245.png,40.38
28759.png,60.8
00949.png,8.74
20773.png,50.89
62964.png,68.35
07326.png,38.82
13875.png,78.63
37887.png,85.74
52071.png,72.42
46136.png,62.99
10327.png,90.92
04806.png,75.41
29523.png,80.11
50595.png,40.78
53249.png,83.34
29249.png,66.55
37170.png,77.29
43464.png,68.84
20647.png,67.51
50019.png,56.17
51630.png,84.83
65284.png,47.02
54923.png,28.39
65032.png,88.55
45588.png,63.33
52937.png,85.76
48985.png,85.76
44920.png,92.27
31818.png,78.89
58298.png,65.05
01148.png,83.23
36845.png,52.35
38586.png,75.14
69813.png,29.53
00839.png,40.66
15537.png,75.8
34794.png,73.38
41650.png,61.57
26151.png,21.08
54917.png,59.45
69566.png,79.95
39054.png,53.33
50654.png,63.42
60585.png,7.57
51884.png,48.75
11784.png,52.4
67778.png,19.93
63103.png,83.52
25953.png,47.0
31237.png,63.68
31498.png,73.75
29449.png,23.56
57679.png,62.49
02384.png,64.28
31583.png,89.76
42327.png,91.8
19849.png,60.64
36725.png,68.85
02040.png,67.26
23521.png,46.61
09226.png,46.68
53216.png,89.14
41962.png,76.7
38309.png,57.36
03686.png,65.37
03566.png,51.3
64280.png,25.71
43204.png,88.34
13638.png,42.21
47639.png,26.17
58928.png,58.76
48572.png,69.51
40391.png,15.3
29992.png,72.27
10533.png,74.12
67067.png,54.66
07652.png,43.24
23793.png,77.41
06270.png,35.7
42809.png,82.18
33902.png,30.9
25630.png,62.6
43447.png,55.46
62800.png,52.89
31651.png,63.3
34977.png,53.14
59543.png,68.01
35266.png,82.38
48723.png,73.11
16325.png,57.66
66065.png,67.4
29357.png,73.57
57230.png,67.66
58651.png,77.07
08468.png,69.88
12261.png,50.01
61296.png,26.49
14351.png,5.26
54159.png,52.36
05356.png,48.63
50814.png,82.35
37082.png,79.47
32874.png,34.86
29803.png,27.32
43728.png,78.81
59203.png,44.61
31768.png,81.58
46415.png,69.05
51729.png,88.59
03871.png,7.35
63707.png,60.65
41416.png,77.61
64890.png,69.9
46407.png,70.25
24105.png,76.54
49500.png,87.52
48882.png,75.34
69330.png,50.04
00257.png,85.99
27406.png,77.43
46172.png,83.01
14431.png,88.16
17148.png,90.41
58956.png,67.6
50263.png,86.63
01827.png,76.67
24362.png,79.2
40978.png,53.16
53670.png,56.65
39937.png,62.07
66666.png,41.38
38350.png,33.1
50316.png,70.23
37754.png,69.32
56412.png,56.48
47604.png,78.45
67970.png,32.61
09368.png,11.04
57228.png,55.68
66571.png,60.5
66142.png,70.11
01131.png,52.53
67677.png,32.11
01299.png,90.13
33906.png,59.25
31290.png,83.74
20727.png,79.88
68370.png,53.0
66180.png,60.69
12892.png,89.46
14324.png,89.09
31071.png,77.27
06050.png,75.55
62008.png,77.26
39120.png,83.57
05073.png,60.5
57955.png,23.69
27471.png,41.5
09284.png,84.56
07412.png,85.59
56634.png,67.85
02595.png,46.66
14547.png,14.17
34470.png,70.86
64528.png,70.57
29512.png,58.23
26515.png,89.34
47223.png,36.36
34335.png,65.58
58767.png,93.32
23184.png,29.4
54980.png,22.75
20154.png,80.92
38902.png,79.73
65094.png,83.32
12615.png,57.23
62513.png,74.78
18878.png,79.33
37286.png,84.66
05654.png,95.44
25654.png,23.83
47467.png,49.57
34130.png,47.64
47862.png,21.35
08526.png,20.2
28890.png,58.15
43661.png,70.2
36024.png,9.51
31820.png,86.28
55247.png,52.18
35005.png,64.1
40002.png,91.04
58641.png,40.7
64304.png,67.07
51258.png,51.24
01510.png,0.19
06762.png,8.27
30688.png,79.32
12403.png,83.09
18837.png,70.81
07899.png,83.17
58911.png,67.63
54666.png,67.17
28445.png,75.87
51601.png,62.1
57353.png,44.08
57239.png,37.79
37833.png,64.49
28787.png,2.16
63659.png,44.34
25058.png,74.62
19190.png,66.3
08462.png,82.82
21893.png,69.74
49173.png,50.92
50591.png,69.97
56136.png,17.46
57369.png,62.6
11211.png,30.32
